country,country_name,year,variable,pollutant,pollutant_name,emissions to,environmental theme,damage,scenario,method,unit,value,reference
LT,Lithuania,2013,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2014,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2015,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2016,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2017,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2018,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2019,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2020,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2021,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Crop yields,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2012,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2013,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2014,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2015,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2016,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2017,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2018,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2019,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2020,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2021,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Ecosystems - Forest,Central,NA,€2021/t,110.0,"EEA, 2023"
LT,Lithuania,2012,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,231.0,"EEA, 2023"
LT,Lithuania,2013,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,232.0,"EEA, 2023"
LT,Lithuania,2014,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,237.0,"EEA, 2023"
LT,Lithuania,2015,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,248.0,"EEA, 2023"
LT,Lithuania,2016,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,253.0,"EEA, 2023"
LT,Lithuania,2017,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,263.0,"EEA, 2023"
LT,Lithuania,2018,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,269.0,"EEA, 2023"
LT,Lithuania,2019,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,263.0,"EEA, 2023"
LT,Lithuania,2020,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,280.0,"EEA, 2023"
LT,Lithuania,2021,env-price,NOx,Nitrogen oxides,air,Oxidant formation - O3,Health,Central,NA,€2021/t,296.0,"EEA, 2023"
LT,Lithuania,2012,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4023.0,"EEA, 2023"
LT,Lithuania,2012,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,10754.0,"EEA, 2023"
LT,Lithuania,2013,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4006.0,"EEA, 2023"
LT,Lithuania,2013,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,10954.0,"EEA, 2023"
LT,Lithuania,2014,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4010.0,"EEA, 2023"
LT,Lithuania,2014,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,11062.0,"EEA, 2023"
LT,Lithuania,2015,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4090.0,"EEA, 2023"
LT,Lithuania,2015,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,11849.0,"EEA, 2023"
LT,Lithuania,2016,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4136.0,"EEA, 2023"
LT,Lithuania,2016,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,12022.0,"EEA, 2023"
LT,Lithuania,2017,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4193.0,"EEA, 2023"
LT,Lithuania,2017,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,12605.0,"EEA, 2023"
LT,Lithuania,2018,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4237.0,"EEA, 2023"
LT,Lithuania,2018,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,12800.0,"EEA, 2023"
LT,Lithuania,2019,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4081.0,"EEA, 2023"
LT,Lithuania,2019,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,12238.0,"EEA, 2023"
LT,Lithuania,2020,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4156.0,"EEA, 2023"
LT,Lithuania,2020,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,13690.0,"EEA, 2023"
LT,Lithuania,2021,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,4351.0,"EEA, 2023"
LT,Lithuania,2021,env-price,NOx,Nitrogen oxides,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,14844.0,"EEA, 2023"
LT,Lithuania,2012,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,9000.0,"EEA, 2023"
LT,Lithuania,2013,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,8800.0,"EEA, 2023"
LT,Lithuania,2014,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,8200.0,"EEA, 2023"
LT,Lithuania,2015,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,10000.0,"EEA, 2023"
LT,Lithuania,2016,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,9200.0,"EEA, 2023"
LT,Lithuania,2017,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,9900.0,"EEA, 2023"
LT,Lithuania,2018,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,10600.0,"EEA, 2023"
LT,Lithuania,2019,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,9800.0,"EEA, 2023"
LT,Lithuania,2020,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,9700.0,"EEA, 2023"
LT,Lithuania,2021,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,10500.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35762.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,95375.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35468.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,96172.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35159.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,95803.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35727.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,104634.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35887.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,108733.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35832.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,111793.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35892.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,113500.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,34280.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,108291.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,35012.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,123109.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,All,All,Central,VOLY,€2021/t,37209.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,All,All,Central,VSL,€2021/t,134658.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35762.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,95375.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35468.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,96172.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35159.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,95803.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35727.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,104634.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35887.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,108733.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35832.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,111793.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35892.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,113500.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,34280.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,108291.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,35012.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,123109.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,All,Health,Central,VOLY,€2021/t,37209.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,All,Health,Central,VSL,€2021/t,134658.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35762.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,95375.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35468.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,96172.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35159.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,95803.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35727.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,104634.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35887.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,108733.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35832.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,111793.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35892.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,113500.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,34280.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,108291.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35012.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,123109.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,37209.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM10,Particulate matter 10,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,134658.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,76888.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,205056.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,76255.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,206769.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,75592.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,205976.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,76812.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,224963.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,77157.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,233776.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,77040.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,240355.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,77167.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,244024.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,73701.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,232826.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,75275.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,264684.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VOLY,€2021/t,80000.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM2_5,Particulate matter 2.5,air,All,All,Central,VSL,€2021/t,289515.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,76888.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,205056.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,76255.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,206769.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,75592.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,205976.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,76812.0,"EEA, 2023"
LT,Lithuania,2015,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,224963.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,77157.0,"EEA, 2023"
LT,Lithuania,2016,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,233776.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,77040.0,"EEA, 2023"
LT,Lithuania,2017,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,240355.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,77167.0,"EEA, 2023"
LT,Lithuania,2018,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,244024.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,73701.0,"EEA, 2023"
LT,Lithuania,2019,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,232826.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,75275.0,"EEA, 2023"
LT,Lithuania,2020,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,264684.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VOLY,€2021/t,80000.0,"EEA, 2023"
LT,Lithuania,2021,env-price,PM2_5,Particulate matter 2.5,air,All,Health,Central,VSL,€2021/t,289515.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,76888.0,"EEA, 2023"
LT,Lithuania,2012,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,205056.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,76255.0,"EEA, 2023"
LT,Lithuania,2013,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,206769.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,75592.0,"EEA, 2023"
LT,Lithuania,2014,env-price,PM2_5,Particulate matter 2.5,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,205976.0,"EEA, 2023"
